State or Country,Region,Housing Category,Post ID,Repost of (Post ID),Title,URL,Date Posted,Time Posted,Price,Location,Post has Image,Post has Geotag,Bedrooms,Area
alabama,auburn,apts & housing for rent,7118466834,None,Beautiful 2 Bedrooms 2 Bath apartment for Rent!!,https://auburn.craigslist.org/apa/d/opelika-beautiful-2-bedrooms-2-bath/7118466834.html,2020-05-29,14:33,$541,None,True,None,3,1200ft2
alabama,auburn,apts & housing for rent,7118467168,None,Beautiful 2 Bedrooms 2 Bath apartment for Rent!!,https://auburn.craigslist.org/apa/d/opelika-beautiful-2-bedrooms-2-bath/7118467168.html,2020-05-29,14:33,$541,None,True,None,3,1200ft2
alabama,auburn,apts & housing for rent,7118467029,None,Beautiful 2 Bedrooms 2 Bath apartment for Rent!!,https://auburn.craigslist.org/apa/d/opelika-beautiful-2-bedrooms-2-bath/7118467029.html,2020-05-29,14:33,$541,None,True,None,3,1200ft2
alabama,auburn,apts & housing for rent,7127537073,7088689034,FALL 2020-Lovely 3/3 Duplex Unit-Longleaf Crossing w/Fenced Backyard!,https://auburn.craigslist.org/apa/d/auburn-university-fall-2020-lovely-3-3/7127537073.html,2020-05-29,13:22,$1100,"Auburn, AL",True,None,3,1334ft2
alabama,auburn,apts & housing for rent,7127415722,7088695561,FALL 2020-Lovely 2/2 Duplex Unit-Longleaf Crossing-w/FENCED BACK YARD!,https://auburn.craigslist.org/apa/d/auburn-university-fall-2020-lovely-2-2/7127415722.html,2020-05-29,13:22,$1100,"Auburn, AL--Longleaf Crossing Subdivision",True,None,2,1289ft2
alabama,auburn,apts & housing for rent,7132341619,None,Fixed income,https://auburn.craigslist.org/apa/d/opelika-fixed-income/7132341619.html,2020-05-29,10:32,$750,None,False,None,2,None
alabama,auburn,apts & housing for rent,7120146174,None,"♂♂Auburn city schools, great single-family home. Highlands subdivision",https://auburn.craigslist.org/apa/d/auburn-auburn-city-schools-great-single/7120146174.html,2020-05-29,09:41,$825,"Overhill Ct, Auburn, AL 36830",True,None,3,None
alabama,auburn,apts & housing for rent,7132264219,None,This apartment complex has quiet hours and is popular for grad student,https://auburn.craigslist.org/apa/d/auburn-this-apartment-complex-has-quiet/7132264219.html,2020-05-29,08:17,$525,"S Debardeleben St, Auburn, AL",True,None,2,800ft2
alabama,auburn,apts & housing for rent,7132264238,None,This apartment complex has quiet hours and is popular for grad student,https://auburn.craigslist.org/apa/d/auburn-this-apartment-complex-has-quiet/7132264238.html,2020-05-29,08:06,$525,"S Debardeleben St, Auburn, AL",True,None,2,800ft2
alabama,auburn,apts & housing for rent,7132159799,None,Welcome to your new Home 2Bed1Bath Condo in Auburn City,https://auburn.craigslist.org/apa/d/anniston-welcome-to-your-new-home/7132159799.html,2020-05-28,21:48,$300,None,False,None,2,None
alabama,auburn,apts & housing for rent,7131921109,None,Britnne Court  Duplex for rent $750/month,https://auburn.craigslist.org/apa/d/auburn-britnne-court-duplex-for-rent/7131921109.html,2020-05-28,14:11,$750,AUBURN,True,None,2,900ft2
alabama,auburn,apts & housing for rent,7131856778,None,NOW LEASING FOR FALL 2020,https://auburn.craigslist.org/apa/d/auburn-now-leasing-for-fall-2020/7131856778.html,2020-05-28,12:43,$625,Auburn,True,None,2,988ft2
alabama,auburn,apts & housing for rent,7115428512,None,"Hot Tub with Patio Seating, Tennis Court, Wheelchair Accessible",https://auburn.craigslist.org/apa/d/auburn-university-hot-tub-with-patio/7115428512.html,2020-05-28,12:31,$504,None,True,None,4,1523ft2
alabama,auburn,apts & housing for rent,7122999544,None,The living is easy ANYTIME & the deals are great NOW.,https://auburn.craigslist.org/apa/d/auburn-the-living-is-easy-anytime-the/7122999544.html,2020-05-28,11:19,$870,None,True,None,5,2452ft2
alabama,auburn,apts & housing for rent,7124668075,None,"Modern, fully equipped 5 BDR in great neighborhood!",https://auburn.craigslist.org/apa/d/auburn-modern-fully-equipped-5-bdr-in/7124668075.html,2020-05-28,11:19,$870,Auburn,True,None,5,2452ft2
alabama,auburn,apts & housing for rent,7126408004,None,The living is easy ANYTIME & the deals are great NOW.,https://auburn.craigslist.org/apa/d/auburn-the-living-is-easy-anytime-the/7126408004.html,2020-05-28,11:19,$870,Auburn,True,None,5,2452ft2
alabama,auburn,apts & housing for rent,7115332937,None,The living is easy ANYTIME & the deals are great NOW.,https://auburn.craigslist.org/apa/d/auburn-the-living-is-easy-anytime-the/7115332937.html,2020-05-28,11:18,$870,None,True,None,5,2452ft2
alabama,auburn,apts & housing for rent,7131766181,None,NOW LEASING FOR FALL 2020,https://auburn.craigslist.org/apa/d/auburn-now-leasing-for-fall-2020/7131766181.html,2020-05-28,11:16,$590,Auburn,True,None,2,988ft2
alabama,auburn,apts & housing for rent,7118432185,None,Orchard Trace LaGrange Apartment Homes Now Leasing,https://auburn.craigslist.org/apa/d/lagrange-orchard-trace-lagrange/7118432185.html,2020-05-28,09:02,$925,lagrange ga,True,None,1,1076ft2
alabama,auburn,apts & housing for rent,7122624137,None,MAN CAVE - Garage Apt,https://auburn.craigslist.org/apa/d/lagrange-man-cave-garage-apt/7122624137.html,2020-05-28,07:51,$650,LaGrange,True,None,1,450ft2
alabama,auburn,apts & housing for rent,7131362142,None,NOW LEASING FOR FALL 2020,https://auburn.craigslist.org/apa/d/auburn-now-leasing-for-fall-2020/7131362142.html,2020-05-27,15:53,$625,Auburn,True,None,2,988ft2
alabama,auburn,apts & housing for rent,7131362322,None,NOW LEASING FOR FALL 2020,https://auburn.craigslist.org/apa/d/auburn-now-leasing-for-fall-2020/7131362322.html,2020-05-27,15:18,$485,Auburn,True,None,3,1260ft2
alabama,auburn,apts & housing for rent,7123478404,None,SPECIAL PRICING,https://auburn.craigslist.org/apa/d/opelika-special-pricing/7123478404.html,2020-05-27,12:35,$1090,Opelika,True,None,2,1250ft2
alabama,auburn,apts & housing for rent,7131256086,None,Close to everything!,https://auburn.craigslist.org/apa/d/auburn-university-close-to-everything/7131256086.html,2020-05-27,12:09,$925,"Auburn, AL",True,None,None,1451ft2
alabama,auburn,apts & housing for rent,7131251621,None,2 bed 1 bath  $839 * The Reserve at Opelika -some utilities included!,https://auburn.craigslist.org/apa/d/opelika-2-bed-1-bath-839-the-reserve-at/7131251621.html,2020-05-27,12:03,$839,Opelika,True,None,1,936ft2
alabama,auburn,apts & housing for rent,7130882498,6925605978,1 Bedroom in Longleaf villas,https://auburn.craigslist.org/apa/d/auburn-1-bedroom-in-longleaf-villas/7130882498.html,2020-05-26,17:30,$875,"Auburn, AL",False,None,1,1000ft2
alabama,auburn,apts & housing for rent,7130715328,None,NOW LEASING FOR FALL 2020,https://auburn.craigslist.org/apa/d/auburn-now-leasing-for-fall-2020/7130715328.html,2020-05-26,13:48,$485,Auburn,True,None,3,1260ft2
alabama,auburn,apts & housing for rent,7122348939,7095451096,Grove Auburn 2x2 & 3x3 Student Apartments for Rent Fall 2020,https://auburn.craigslist.org/apa/d/auburn-university-grove-auburn-2x2-3x3/7122348939.html,2020-05-26,11:26,$599,Auburn,True,None,3,1200ft2
alabama,auburn,apts & housing for rent,7115264581,None,2 bed 1 bath $839 * The Reserve at Opelika,https://auburn.craigslist.org/apa/d/opelika-2-bed-1-bath-839-the-reserve-at/7115264581.html,2020-05-26,08:55,$839,Opelika,True,None,2,936ft2
alabama,auburn,apts & housing for rent,7130007226,None,Beautiful 1 bedroom 1 bathroom furnished home in Auburn $300,https://auburn.craigslist.org/apa/d/auburn-university-beautiful-1-bedroom-1/7130007226.html,2020-05-25,08:53,$300,Auburn,True,None,None,None
alabama,auburn,apts & housing for rent,7128783792,None,Beautiful 3 bedroom 2 bath fully Furnished home for rent,https://auburn.craigslist.org/apa/d/opelika-beautiful-3-bedroom-2-bath/7128783792.html,2020-05-22,17:22,$1500,Opelika Al,True,None,3,1344ft2
alabama,auburn,apts & housing for rent,7119738324,None,1 BED 1 BATH RENOVATED $749 * The Reserve at Opelika,https://auburn.craigslist.org/apa/d/opelika-1-bed-1-bath-renovated-749-the/7119738324.html,2020-05-22,15:25,$749,Opelika,True,None,1,708ft2
alabama,auburn,apts & housing for rent,7128574574,None,"Location, Location, Location!",https://auburn.craigslist.org/apa/d/auburn-location-location-location/7128574574.html,2020-05-22,12:09,$1025,"Auburn, AL",True,None,2,1451ft2
alabama,auburn,apts & housing for rent,7128384817,None,Duplex 3 bedroom 2 bath apartment rent in Auburn $500,https://auburn.craigslist.org/apa/d/duplex-3-bedroom-2-bath-apartment-rent/7128384817.html,2020-05-22,06:05,$500,Auburn,True,None,None,None
alabama,auburn,apts & housing for rent,7128208085,None,NOW LEASING FOR FALL 2020,https://auburn.craigslist.org/apa/d/auburn-now-leasing-for-fall-2020/7128208085.html,2020-05-21,17:46,$590,Auburn,True,None,2,988ft2
alabama,auburn,apts & housing for rent,7128007174,None,NOW LEASING FOR FALL 2020,https://auburn.craigslist.org/apa/d/auburn-now-leasing-for-fall-2020/7128007174.html,2020-05-21,13:38,$625,Auburn,True,None,2,988ft2
alabama,auburn,apts & housing for rent,7127993915,None,Best place to LIVE!,https://auburn.craigslist.org/apa/d/auburn-best-place-to-live/7127993915.html,2020-05-21,11:57,$925,"Auburn, AL",True,None,2,1451ft2
alabama,auburn,apts & housing for rent,7127923390,None,NOW LEASING FOR FALL 2020,https://auburn.craigslist.org/apa/d/auburn-now-leasing-for-fall-2020/7127923390.html,2020-05-21,10:25,$485,Auburn,True,None,3,1260ft2
alabama,auburn,apts & housing for rent,7127564663,None,NOW LEASING FOR FALL 2020,https://auburn.craigslist.org/apa/d/auburn-now-leasing-for-fall-2020/7127564663.html,2020-05-20,17:04,$625,Auburn,True,None,2,988ft2
alabama,auburn,apts & housing for rent,7127591653,None,2 Bed Luxury Condo Next to Campus,https://auburn.craigslist.org/apa/d/auburn-university-2-bed-luxury-condo/7127591653.html,2020-05-20,16:17,$1200,Plainsview Condos,True,None,2,1300ft2
alabama,auburn,apts & housing for rent,7111795117,None,"Disposal, Ceiling Fan, Private  Balcony or Patio on select floor plans",https://auburn.craigslist.org/apa/d/auburn-university-disposal-ceiling-fan/7111795117.html,2020-05-20,14:50,$389,None,True,None,4,1523ft2
alabama,auburn,apts & housing for rent,7111744945,None,"Clubhouse, Pets Allowed, Rec Room",https://auburn.craigslist.org/apa/d/auburn-university-clubhouse-pets/7111744945.html,2020-05-20,13:45,$434,None,True,None,4,1523ft2
alabama,auburn,apts & housing for rent,7127395713,None,NOW LEASING FOR FALL 2020,https://auburn.craigslist.org/apa/d/auburn-now-leasing-for-fall-2020/7127395713.html,2020-05-20,12:10,$590,Auburn,True,None,2,988ft2
alabama,auburn,apts & housing for rent,7112088998,None,"Washer & Dryer Included , Wood-Style Flooring, High Ceilings",https://auburn.craigslist.org/apa/d/valley-washer-dryer-included-wood-style/7112088998.html,2020-05-20,08:56,$865,None,True,None,2,1118ft2
alabama,auburn,apts & housing for rent,7126996722,None,1B/1BR in 2/2 at West and Wright,https://auburn.craigslist.org/apa/d/auburn-1b-1br-in-2-2-at-west-and-wright/7126996722.html,2020-05-19,15:43,$939,Auburn,True,None,2,None
alabama,auburn,apts & housing for rent,7126985968,4941665382,GREAT DEAL IN CREEKSIDE OF AUBURN! 3 BR TOWNHOME. SAVE $150 PER MONTH!,https://auburn.craigslist.org/apa/d/great-deal-in-creekside-of-auburn-3-br/7126985968.html,2020-05-19,15:06,$675,Creekside,True,None,3,1375ft2
alabama,auburn,apts & housing for rent,7126965815,None,NOW LEASING FOR FALL 2020,https://auburn.craigslist.org/apa/d/auburn-now-leasing-for-fall-2020/7126965815.html,2020-05-19,14:45,$590,Auburn,True,None,2,988ft2
alabama,auburn,apts & housing for rent,7126876532,None,NOW LEASING FOR FALL 2020,https://auburn.craigslist.org/apa/d/auburn-now-leasing-for-fall-2020/7126876532.html,2020-05-19,13:04,$625,Auburn,True,None,2,988ft2
alabama,auburn,apts & housing for rent,7126365225,None,NOW LEASING FOR FALL 2020,https://auburn.craigslist.org/apa/d/auburn-now-leasing-for-fall-2020/7126365225.html,2020-05-18,14:56,$590,Auburn,True,None,2,988ft2
alabama,auburn,apts & housing for rent,7126379868,None,730 N 10th Street For Rent,https://auburn.craigslist.org/apa/d/opelika-th-street-for-rent/7126379868.html,2020-05-18,14:53,$1495,Opelika,True,None,3,2116ft2
alabama,auburn,apts & housing for rent,7126365056,None,NOW LEASING FOR FALL 2020,https://auburn.craigslist.org/apa/d/auburn-now-leasing-for-fall-2020/7126365056.html,2020-05-18,14:41,$485,Auburn,True,None,3,1260ft2
alabama,auburn,apts & housing for rent,7126167459,None,NOW LEASING FOR FALL 2020,https://auburn.craigslist.org/apa/d/auburn-now-leasing-for-fall-2020/7126167459.html,2020-05-18,10:13,$625,Auburn,True,None,2,988ft2
alabama,auburn,apts & housing for rent,7125942654,None,Spacious HOME & PERFECT LOCATION,https://auburn.craigslist.org/apa/d/auburn-spacious-home-perfect-location/7125942654.html,2020-05-17,19:10,$750,"366 N Cedarbrook Dr, Auburn, AL",True,None,3,1863ft2
alabama,auburn,apts & housing for rent,7123670830,None,"Garbage Disposal, 3 Swimming Pools, Washer & Dryer Connections",https://auburn.craigslist.org/apa/d/valley-garbage-disposal-3-swimming/7123670830.html,2020-05-17,18:30,$830,None,True,None,1,760ft2
alabama,auburn,apts & housing for rent,7125531546,None,ISO of a room from Aug-July(2021) around 350$,https://auburn.craigslist.org/apa/d/auburn-university-iso-of-room-from-aug/7125531546.html,2020-05-17,00:37,$350,Auburn University,False,None,None,None
alabama,auburn,apts & housing for rent,7125103112,None,Well maintained home desirable neighborhood. 3bR/2bA home in Tivoli!!!,https://auburn.craigslist.org/apa/d/auburn-well-maintained-home-desirable/7125103112.html,2020-05-16,11:15,$1150,"91 Valentino Ct, Auburn, AL 36830",True,None,3,1478ft2
alabama,auburn,apts & housing for rent,7109106726,None,"Online Rental Payments, Washer & Dryer Connections, 3 Swimming Pools",https://auburn.craigslist.org/apa/d/valley-online-rental-payments-washer/7109106726.html,2020-05-16,08:48,$850,None,True,None,2,1107ft2
alabama,auburn,apts & housing for rent,7124780758,None,(Re-lease) 2br/2ba pet-friendly apt,https://auburn.craigslist.org/apa/d/auburn-re-lease-2br-2ba-pet-friendly-apt/7124780758.html,2020-05-15,15:49,$730,Auburn,False,None,2,None
alabama,auburn,apts & housing for rent,7124727576,None,NOW LEASING FOR FALL 2020,https://auburn.craigslist.org/apa/d/auburn-now-leasing-for-fall-2020/7124727576.html,2020-05-15,14:37,$625,Auburn,True,None,2,988ft2
alabama,auburn,apts & housing for rent,7109692287,None,YOU WANT TO LIVE HERE FOR SURE!,https://auburn.craigslist.org/apa/d/columbus-you-want-to-live-here-for-sure/7109692287.html,2020-05-15,12:43,$1350,Columbus,True,None,3,None
alabama,auburn,apts & housing for rent,7124579579,None,♂Comfortable Apartment for rent-,https://auburn.craigslist.org/apa/d/comfortable-apartment-for-rent/7124579579.html,2020-05-15,12:02,$695,auburn,True,None,3,None
alabama,auburn,apts & housing for rent,7124545794,None,NOW LEASING FOR FALL 2020,https://auburn.craigslist.org/apa/d/auburn-now-leasing-for-fall-2020/7124545794.html,2020-05-15,11:08,$590,Auburn,True,None,2,988ft2
alabama,auburn,apts & housing for rent,7124485449,None,"Wood-Style Flooring, High Ceilings, Vaulted Ceilings",https://auburn.craigslist.org/apa/d/valley-wood-style-flooring-high/7124485449.html,2020-05-15,09:14,$990,None,True,None,3,1252ft2
alabama,auburn,apts & housing for rent,7124485465,None,"Washer & Dryer Connections, Gated Electronic Entrance, Clubhouse",https://auburn.craigslist.org/apa/d/valley-washer-dryer-connections-gated/7124485465.html,2020-05-15,08:58,$1355,None,True,None,3,1423ft2
alabama,auburn,apts & housing for rent,7124485438,None,"Hardwood Flooring, Private Balcony or Patio, Recycling Center",https://auburn.craigslist.org/apa/d/valley-hardwood-flooring-private/7124485438.html,2020-05-15,08:48,$990,None,True,None,2,1226ft2
alabama,auburn,apts & housing for rent,7119507938,None,"Gated Electronic Entrance, 3 Swimming Pools, Clubhouse",https://auburn.craigslist.org/apa/d/valley-gated-electronic-entrance-3/7119507938.html,2020-05-15,05:50,$795,None,True,None,1,760ft2
alabama,auburn,apts & housing for rent,7108589782,None,"Onsite Dog Park, Recycling Center, Wood-Style Flooring",https://auburn.craigslist.org/apa/d/valley-onsite-dog-park-recycling-center/7108589782.html,2020-05-15,01:37,$850,None,True,None,2,1107ft2
alabama,auburn,apts & housing for rent,7119783778,None,"Business Center, Washer & Dryer Connections, Air Conditioning",https://auburn.craigslist.org/apa/d/valley-business-center-washer-dryer/7119783778.html,2020-05-14,23:42,$815,None,True,None,2,1107ft2
alabama,auburn,apts & housing for rent,7119817446,None,"Stainless-Steel Appliances, Ceiling Fans, Vaulted Ceilings",https://auburn.craigslist.org/apa/d/valley-stainless-steel-appliances/7119817446.html,2020-05-14,21:19,$815,None,True,None,2,1107ft2
alabama,auburn,apts & housing for rent,7119817644,None,"Resort Pool, Play Ground, Dog Park",https://auburn.craigslist.org/apa/d/valley-resort-pool-play-ground-dog-park/7119817644.html,2020-05-14,20:00,$885,None,True,None,2,1118ft2
alabama,auburn,apts & housing for rent,7124280157,6584319976,Available Fall 2020--3bedrooms 3.5bathrooms-$1300/mon Donahue Crossing,https://auburn.craigslist.org/apa/d/auburn-available-fall-bedrooms/7124280157.html,2020-05-14,18:15,$1300,None,True,None,3,1660ft2
alabama,auburn,apts & housing for rent,7123101608,None,"2 Gated Communities, Granite Countertops, Refrigerator",https://auburn.craigslist.org/apa/d/valley-2-gated-communities-granite/7123101608.html,2020-05-14,17:42,$820,None,True,None,2,1107ft2
alabama,auburn,apts & housing for rent,7119783388,None,"Onsite Management, Private Balcony or Patio, 2 Gated Communities",https://auburn.craigslist.org/apa/d/valley-onsite-management-private/7119783388.html,2020-05-14,17:10,$815,None,True,None,2,1107ft2
alabama,auburn,apts & housing for rent,7112066388,None,"Walk-In Closets, Onsite Management, Refrigerator",https://auburn.craigslist.org/apa/d/valley-walk-in-closets-onsite/7112066388.html,2020-05-14,16:04,$1355,None,True,None,3,1423ft2
alabama,auburn,apts & housing for rent,7124191318,4888561935,3 Bedroom/2 Bath Premium with Wooded Location Available NOW!,https://auburn.craigslist.org/apa/d/auburn-university-3-bedroom-2-bath/7124191318.html,2020-05-14,15:32,$1060,"Auburn, AL",True,None,3,1234ft2
alabama,auburn,apts & housing for rent,7123008375,None,"3 Swimming Pools, Washer & Dryer Included , Clubhouse",https://auburn.craigslist.org/apa/d/valley-3-swimming-pools-washer-dryer/7123008375.html,2020-05-14,15:29,$785,None,True,None,1,760ft2
alabama,auburn,apts & housing for rent,7109651773,4860478676,2Br/2Ba Upstairs Available NOW!!!,https://auburn.craigslist.org/apa/d/auburn-university-2br-2ba-upstairs/7109651773.html,2020-05-14,15:23,$940,"Gatewood Drive Auburn, AL",True,None,2,1078ft2
alabama,auburn,apts & housing for rent,7109667294,4888561935,Platinum 3 Bedroom/2 Bath Available Now,https://auburn.craigslist.org/apa/d/auburn-university-platinum-3-bedroom-2/7109667294.html,2020-05-14,15:10,$1185,"Auburn, AL",True,None,3,1234ft2
alabama,auburn,apts & housing for rent,7109637140,4860478676,2 Bedroom/2 Bath Platinum Ground Floor,https://auburn.craigslist.org/apa/d/auburn-university-2-bedroom-2-bath/7109637140.html,2020-05-14,15:10,$1065,"Gatewood Drive Auburn, AL",True,None,2,1078ft2
alabama,auburn,apts & housing for rent,7109627271,4860478676,2 Bedroom/2 Bath Platinum Apartment Home,https://auburn.craigslist.org/apa/d/auburn-university-2-bedroom-2-bath/7109627271.html,2020-05-14,15:09,$1065,"Gatewood Drive Auburn, AL",True,None,2,1078ft2
alabama,auburn,apts & housing for rent,7124145979,None,NOW LEASING FOR FALL 2020,https://auburn.craigslist.org/apa/d/auburn-now-leasing-for-fall-2020/7124145979.html,2020-05-14,15:01,$590,Auburn,True,None,2,988ft2
alabama,auburn,apts & housing for rent,7124145882,None,"Dishwasher, Wood-Style Flooring, Refrigerator",https://auburn.craigslist.org/apa/d/valley-dishwasher-wood-style-flooring/7124145882.html,2020-05-14,15:01,$820,None,True,None,2,1107ft2
alabama,auburn,apts & housing for rent,7124145195,None,"Onsite Management, Wood-Style Flooring, Playground",https://auburn.craigslist.org/apa/d/valley-onsite-management-wood-style/7124145195.html,2020-05-14,14:39,$885,None,True,None,2,1107ft2
alabama,auburn,apts & housing for rent,7124143091,None,"Gated Electronic Entrance, Playground, Close to Dog Park",https://auburn.craigslist.org/apa/d/gated-electronic-entrance-playground/7124143091.html,2020-05-14,14:38,$820,None,True,None,2,1107ft2
alabama,auburn,apts & housing for rent,7124079616,None,NOW LEASING FOR FALL 2020,https://auburn.craigslist.org/apa/d/auburn-now-leasing-for-fall-2020/7124079616.html,2020-05-14,13:24,$625,Auburn,True,None,2,988ft2
alabama,auburn,apts & housing for rent,7124041577,None,"24-Hour Fitness Center, Washer & Dryer Included , Clubhouse",https://auburn.craigslist.org/apa/d/valley-24-hour-fitness-center-washer/7124041577.html,2020-05-14,12:32,$990,None,True,None,3,1252ft2
alabama,auburn,apts & housing for rent,7124041426,None,"Granite Countertops, 3 Swimming Pools, Laundry Facility",https://auburn.craigslist.org/apa/d/valley-granite-countertops-3-swimming/7124041426.html,2020-05-14,12:07,$990,None,True,None,2,1226ft2
alabama,auburn,apts & housing for rent,7119240843,None,"Clubhouse, Ceiling Fans, Walk-In Closets",https://auburn.craigslist.org/apa/d/valley-clubhouse-ceiling-fans-walk-in/7119240843.html,2020-05-14,10:03,$815,None,True,None,2,None
alabama,auburn,apts & housing for rent,7123958161,None,NOW LEASING FOR FALL 2020,https://auburn.craigslist.org/apa/d/auburn-now-leasing-for-fall-2020/7123958161.html,2020-05-14,09:55,$485,Auburn,True,None,3,1260ft2
alabama,auburn,apts & housing for rent,7120394573,None,"Online Rental Payments, High Ceilings, Washer & Dryer Connections",https://auburn.craigslist.org/apa/d/valley-online-rental-payments-high/7120394573.html,2020-05-14,09:00,$990,None,True,None,2,1226ft2
alabama,auburn,apts & housing for rent,7114680838,None,"24-Hour Fitness Center, Refrigerator, Onsite Management",https://auburn.craigslist.org/apa/d/valley-24-hour-fitness-center/7114680838.html,2020-05-14,07:15,$920,None,True,None,2,1118ft2
alabama,auburn,apts & housing for rent,7115487425,None,WASHER/DRYER + DISHWASH INCLUDED IN SPACIOUS 2BED ALONG TIGER TRANSIT,https://auburn.craigslist.org/apa/d/auburn-washer-dryer-dishwash-included/7115487425.html,2020-05-13,16:40,$795,Auburn,True,None,2,780ft2
alabama,auburn,apts & housing for rent,7108118183,None,"Volleyball Court, Smart Apartment, Free Weights Available",https://auburn.craigslist.org/apa/d/auburn-university-volleyball-court/7108118183.html,2020-05-13,16:02,$389,None,True,None,4,1523ft2
alabama,auburn,apts & housing for rent,7123587549,None,NOW LEASING FOR FALL 2020,https://auburn.craigslist.org/apa/d/auburn-now-leasing-for-fall-2020/7123587549.html,2020-05-13,15:36,$625,Auburn,True,None,2,988ft2
alabama,auburn,apts & housing for rent,7123580786,None,"Business Center, Gated Electronic Entrance, Air Conditioning",https://auburn.craigslist.org/apa/d/valley-business-center-gated-electronic/7123580786.html,2020-05-13,15:03,$820,None,True,None,2,1107ft2
alabama,auburn,apts & housing for rent,7108771937,None,"Internet Access: High Speed, Free Weights Available, Pets Allowed",https://auburn.craigslist.org/apa/d/auburn-university-internet-access-high/7108771937.html,2020-05-13,13:59,$544,None,True,None,4,1523ft2
alabama,auburn,apts & housing for rent,7123512137,None,"Onsite Management, Private Balcony or Patio, 3 Swimming Pools",https://auburn.craigslist.org/apa/d/valley-onsite-management-private/7123512137.html,2020-05-13,13:36,$820,None,True,None,2,1107ft2
alabama,auburn,apts & housing for rent,7123541939,None,NOW LEASING FOR FALL 2020,https://auburn.craigslist.org/apa/d/auburn-now-leasing-for-fall-2020/7123541939.html,2020-05-13,13:36,$485,Auburn,True,None,3,1260ft2
alabama,auburn,apts & housing for rent,7123512280,None,"Stainless-Steel Appliances, 24-Hour Fitness Center, Onsite Management",https://auburn.craigslist.org/apa/d/valley-stainless-steel-appliances-24/7123512280.html,2020-05-13,13:22,$820,None,True,None,2,1107ft2
alabama,auburn,apts & housing for rent,7123512928,None,"Dishwasher, Clubhouse, 24-Hour Fitness Center",https://auburn.craigslist.org/apa/d/valley-dishwasher-clubhouse-24-hour/7123512928.html,2020-05-13,13:22,$820,None,True,None,2,1107ft2
alabama,auburn,apts & housing for rent,7108545523,None,"Wood-Style Flooring, Gated Electronic Entrance, Garbage Disposal",https://auburn.craigslist.org/apa/d/valley-wood-style-flooring-gated/7108545523.html,2020-05-13,12:14,$1010,None,True,None,3,1252ft2
alabama,auburn,apts & housing for rent,7123448094,None,"24-Hour Fitness Center, Garages Available, Onsite Dog Park",https://auburn.craigslist.org/apa/d/valley-24-hour-fitness-center-garages/7123448094.html,2020-05-13,11:49,$755,None,True,None,1,760ft2
alabama,auburn,apts & housing for rent,7123451779,None,FREE JUNE RENT,https://auburn.craigslist.org/apa/d/opelika-free-june-rent/7123451779.html,2020-05-13,11:34,$1120,Paces at the Estates,True,None,2,935ft2
alabama,auburn,apts & housing for rent,7109573554,None,Close to Campus,https://auburn.craigslist.org/apa/d/auburn-university-close-to-campus/7109573554.html,2020-05-13,11:18,$1150,"Auburn, AL",True,None,None,1451ft2
alabama,auburn,apts & housing for rent,7108099104,None,"Location, Location, Location!",https://auburn.craigslist.org/apa/d/auburn-location-location-location/7108099104.html,2020-05-13,11:17,$1150,"Auburn, AL",True,None,2,1451ft2
alabama,auburn,apts & housing for rent,7123438401,None,Welcome Home!,https://auburn.craigslist.org/apa/d/auburn-welcome-home/7123438401.html,2020-05-13,11:16,$1025,Auburn. AL,True,None,2,1451ft2
alabama,auburn,apts & housing for rent,7123341745,None,"Online Rental Payments, Refrigerator, 24-Hour Fitness Center",https://auburn.craigslist.org/apa/d/valley-online-rental-payments/7123341745.html,2020-05-13,09:07,$965,None,True,None,2,1226ft2
alabama,auburn,apts & housing for rent,7111309614,None,"Laundry Facility, Dishwasher, Clubhouse",https://auburn.craigslist.org/apa/d/valley-laundry-facility-dishwasher/7111309614.html,2020-05-13,06:48,$990,None,True,None,2,1226ft2
alabama,auburn,apts & housing for rent,7107867742,None,"Clubhouse, Vaulted Ceilings, Dishwasher",https://auburn.craigslist.org/apa/d/valley-clubhouse-vaulted-ceilings/7107867742.html,2020-05-12,18:43,$900,None,True,None,2,1118ft2
alabama,auburn,apts & housing for rent,7107527309,None,"Wood-Style Flooring, Online Rental Payments, Onsite Management",https://auburn.craigslist.org/apa/d/valley-wood-style-flooring-online/7107527309.html,2020-05-12,18:11,$835,None,True,None,2,1107ft2
alabama,auburn,apts & housing for rent,7123076301,None,"Gated Electronic Entrance, 24-Hour Fitness Center, Close to Dog Park",https://auburn.craigslist.org/apa/d/valley-gated-electronic-entrance-24/7123076301.html,2020-05-12,16:58,$820,None,True,None,1,None
alabama,auburn,apts & housing for rent,7123078843,None,"Clubhouse, Playground, Wood-Style Flooring",https://auburn.craigslist.org/apa/d/valley-clubhouse-playground-wood-style/7123078843.html,2020-05-12,16:48,$885,None,True,None,2,1107ft2
alabama,auburn,apts & housing for rent,7123039752,None,NOW LEASING FOR FALL 2020,https://auburn.craigslist.org/apa/d/auburn-now-leasing-for-fall-2020/7123039752.html,2020-05-12,15:51,$590,Auburn,True,None,2,988ft2
alabama,auburn,apts & housing for rent,7123018243,None,"3 Swimming Pools, Washer & Dryer Included , 24-Hour Fitness Center",https://auburn.craigslist.org/apa/d/valley-3-swimming-pools-washer-dryer/7123018243.html,2020-05-12,15:06,$755,None,True,None,1,760ft2
